shipping_id,order_id,shipping_provider,shipping_status,delivery_days,delivery_priority
4082,4082,FedEx,Returned,7,Overnight
4083,4083,DHL,Delayed,8,Standard
4084,4084,UPS,Delivered,7,Express
4085,4085,FedEx,Returned,2,Standard
4086,4086,UPS,Returned,11,Express
4087,4087,UPS,In Transit,3,Standard
4088,4088,DHL,In Transit,3,Standard
4089,4089,DHL,Delayed,5,Standard
4090,4090,DHL,In Transit,9,Overnight
4091,4091,USPS,Delivered,7,Overnight
4092,4092,USPS,Delivered,10,Overnight
4093,4093,DHL,Returned,11,Standard
4094,4094,UPS,Delivered,7,Overnight
4095,4095,USPS,Returned,13,Overnight
4096,4096,UPS,Delivered,14,Overnight
4097,4097,UPS,In Transit,11,Standard
4098,4098,USPS,Delivered,12,Overnight
4099,4099,DHL,Returned,6,Overnight
4100,4100,DHL,Delivered,7,Express
4101,4101,UPS,Returned,10,Standard
4102,4102,USPS,In Transit,2,Standard
4103,4103,DHL,In Transit,8,Standard
4104,4104,DHL,Delivered,9,Overnight
4105,4105,UPS,Delivered,13,Overnight
4106,4106,UPS,In Transit,12,Express
4107,4107,USPS,In Transit,9,Overnight
4108,4108,FedEx,Delayed,14,Overnight
4109,4109,DHL,Delayed,2,Overnight
4110,4110,UPS,Delivered,2,Overnight
4111,4111,FedEx,Delayed,2,Overnight
4112,4112,DHL,In Transit,10,Express
4113,4113,USPS,In Transit,8,Overnight
4114,4114,DHL,Delivered,1,Express
4115,4115,UPS,Delivered,2,Overnight
4116,4116,FedEx,Delivered,14,Express
4117,4117,UPS,Returned,6,Standard
4118,4118,USPS,Returned,5,Overnight
4119,4119,UPS,Returned,10,Overnight
4120,4120,DHL,Returned,2,Express
4121,4121,FedEx,Delayed,13,Standard
4122,4122,DHL,Delivered,10,Overnight
4123,4123,UPS,Returned,4,Overnight
4124,4124,USPS,Returned,5,Overnight
4125,4125,UPS,In Transit,1,Express
4126,4126,FedEx,Delivered,4,Express
4127,4127,UPS,Delivered,6,Express
4128,4128,FedEx,Delayed,9,Express
4129,4129,USPS,In Transit,7,Express
4130,4130,DHL,Delivered,4,Express
4131,4131,FedEx,In Transit,10,Overnight
4132,4132,FedEx,Returned,1,Overnight
4133,4133,DHL,Delayed,2,Express
4134,4134,FedEx,Returned,4,Express
4135,4135,UPS,Delayed,10,Express
4136,4136,FedEx,Delivered,3,Express
4137,4137,UPS,Delivered,13,Express
4138,4138,USPS,Delayed,3,Express
4139,4139,DHL,In Transit,14,Overnight
4140,4140,DHL,Delayed,2,Overnight
4141,4141,DHL,Delayed,9,Express
4142,4142,USPS,Delivered,9,Standard
4143,4143,USPS,Returned,14,Express
4144,4144,UPS,Delayed,6,Express
4145,4145,USPS,Delivered,10,Overnight
4146,4146,FedEx,Delayed,11,Overnight
4147,4147,USPS,Returned,2,Standard
4148,4148,FedEx,Delayed,10,Express
4149,4149,USPS,Returned,5,Standard
4150,4150,DHL,Delivered,8,Overnight
4151,4151,DHL,In Transit,1,Express
4152,4152,FedEx,Delivered,5,Overnight
4153,4153,DHL,Returned,11,Overnight
4154,4154,USPS,Delayed,14,Standard
4155,4155,UPS,Delayed,13,Express
4156,4156,UPS,Delivered,8,Standard
4157,4157,FedEx,Delayed,4,Overnight
4158,4158,DHL,Returned,10,Overnight
4159,4159,DHL,Delivered,13,Standard
4160,4160,DHL,Delivered,8,Overnight
4161,4161,UPS,Delayed,1,Standard
4162,4162,DHL,Delivered,13,Standard
4163,4163,USPS,In Transit,10,Express
4164,4164,UPS,Delayed,10,Overnight
4165,4165,USPS,Returned,8,Standard
4166,4166,USPS,Delayed,5,Express
4167,4167,UPS,Delayed,12,Standard
4168,4168,UPS,In Transit,11,Standard
4169,4169,UPS,Delivered,9,Overnight
4170,4170,DHL,Delivered,8,Express
4171,4171,FedEx,Returned,2,Express
4172,4172,FedEx,Delayed,8,Overnight
4173,4173,DHL,Delivered,14,Overnight
4174,4174,FedEx,Delivered,12,Express
4175,4175,FedEx,Delayed,11,Express
4176,4176,DHL,Delivered,7,Overnight
4177,4177,DHL,Returned,6,Overnight
4178,4178,USPS,Delayed,6,Express
4179,4179,USPS,Returned,14,Express
4180,4180,DHL,In Transit,8,Express
4181,4181,FedEx,Delayed,8,Standard
4182,4182,USPS,In Transit,14,Express
4183,4183,FedEx,Delayed,11,Overnight
4184,4184,UPS,Returned,14,Standard
4185,4185,FedEx,In Transit,3,Standard
4186,4186,DHL,In Transit,12,Express
4187,4187,DHL,Delayed,1,Express
4188,4188,USPS,Returned,12,Express
4189,4189,UPS,Delivered,3,Overnight
4190,4190,DHL,Delayed,11,Express
4191,4191,UPS,Delivered,9,Overnight
4192,4192,DHL,In Transit,1,Overnight
4193,4193,FedEx,Delivered,12,Express
4194,4194,DHL,Delivered,14,Overnight
4195,4195,FedEx,Delayed,11,Standard
4196,4196,USPS,In Transit,3,Standard
4197,4197,USPS,Delayed,7,Standard
4198,4198,UPS,Returned,5,Express
4199,4199,USPS,Delayed,7,Standard
4200,4200,UPS,Delayed,1,Express
4201,4201,USPS,In Transit,10,Standard
4202,4202,DHL,Returned,5,Overnight
4203,4203,UPS,In Transit,13,Express
4204,4204,UPS,In Transit,2,Express
4205,4205,UPS,In Transit,7,Overnight
4206,4206,USPS,Returned,2,Express
4207,4207,USPS,Delayed,3,Standard
4208,4208,FedEx,Returned,1,Express
4209,4209,USPS,Delivered,4,Overnight
4210,4210,USPS,Returned,11,Express
4211,4211,FedEx,In Transit,2,Overnight
4212,4212,FedEx,Returned,6,Express
4213,4213,FedEx,Delayed,4,Standard
4214,4214,DHL,Delivered,2,Express
4215,4215,UPS,In Transit,9,Express
4216,4216,UPS,In Transit,9,Overnight
4217,4217,FedEx,In Transit,14,Standard
4218,4218,UPS,Delayed,7,Overnight
4219,4219,DHL,Delivered,4,Express
4220,4220,USPS,In Transit,6,Express
4221,4221,FedEx,Delivered,9,Standard
4222,4222,DHL,In Transit,14,Express
4223,4223,DHL,In Transit,8,Express
4224,4224,USPS,Delayed,2,Express
4225,4225,UPS,Delivered,3,Standard
4226,4226,DHL,Delivered,2,Express
4227,4227,UPS,Delivered,4,Overnight
4228,4228,UPS,Delayed,7,Overnight
4229,4229,FedEx,Returned,1,Express
4230,4230,FedEx,Delayed,5,Express
4231,4231,DHL,Returned,5,Overnight
4232,4232,DHL,Delayed,9,Express
4233,4233,FedEx,In Transit,3,Express
4234,4234,USPS,In Transit,2,Overnight
4235,4235,DHL,In Transit,11,Standard
4236,4236,UPS,Delayed,1,Overnight
4237,4237,FedEx,Delivered,8,Express
4238,4238,UPS,In Transit,6,Standard
4239,4239,USPS,Returned,7,Overnight
4240,4240,FedEx,Delivered,5,Overnight
4241,4241,DHL,In Transit,10,Overnight
4242,4242,FedEx,Returned,11,Overnight
4243,4243,UPS,Delayed,11,Overnight
4244,4244,FedEx,Delayed,14,Standard
4245,4245,FedEx,In Transit,1,Standard
4246,4246,DHL,In Transit,2,Express
4247,4247,UPS,Returned,12,Express
4248,4248,DHL,Delayed,11,Express
4249,4249,USPS,Delayed,2,Express
4250,4250,DHL,Returned,2,Overnight
4251,4251,FedEx,Delivered,1,Overnight
4252,4252,USPS,Returned,3,Express
4253,4253,DHL,Delivered,12,Overnight
4254,4254,UPS,Delivered,14,Standard
4255,4255,UPS,Returned,1,Overnight
4256,4256,USPS,In Transit,11,Overnight
4257,4257,USPS,In Transit,6,Express
4258,4258,USPS,Delayed,4,Standard
4259,4259,DHL,Returned,10,Standard
4260,4260,UPS,In Transit,5,Express
4261,4261,DHL,Delivered,13,Standard
4262,4262,FedEx,In Transit,1,Express
4263,4263,USPS,Returned,5,Express
4264,4264,USPS,In Transit,7,Overnight
4265,4265,UPS,In Transit,11,Standard
4266,4266,UPS,Delayed,12,Overnight
4267,4267,DHL,Delayed,4,Express
4268,4268,FedEx,Delayed,8,Overnight
4269,4269,UPS,In Transit,6,Overnight
4270,4270,UPS,Delivered,12,Express
4271,4271,DHL,Delivered,14,Overnight
4272,4272,USPS,Returned,4,Overnight
4273,4273,DHL,Delayed,10,Express
4274,4274,UPS,Delivered,5,Express
4275,4275,UPS,Delayed,11,Overnight
4276,4276,USPS,Delivered,9,Standard
4277,4277,USPS,Delivered,2,Express
4278,4278,DHL,Returned,13,Overnight
4279,4279,FedEx,Delivered,12,Overnight
4280,4280,FedEx,Delayed,14,Standard
4281,4281,USPS,Delivered,11,Express
4282,4282,UPS,Returned,6,Express
4283,4283,UPS,In Transit,1,Express
4284,4284,USPS,Delivered,6,Overnight
4285,4285,DHL,Returned,2,Overnight
4286,4286,UPS,In Transit,2,Express
4287,4287,FedEx,Delayed,9,Overnight
4288,4288,FedEx,Delayed,9,Express
4289,4289,UPS,Returned,10,Express
4290,4290,FedEx,In Transit,9,Standard
4291,4291,UPS,Delayed,10,Overnight
4292,4292,DHL,Delayed,4,Express
4293,4293,DHL,Delayed,13,Express
4294,4294,FedEx,Delayed,11,Standard
4295,4295,UPS,Delivered,12,Overnight
4296,4296,DHL,Returned,2,Overnight
4297,4297,UPS,Delayed,9,Standard
4298,4298,FedEx,In Transit,1,Standard
4299,4299,UPS,In Transit,3,Standard
4300,4300,UPS,Delivered,1,Standard
4301,4301,DHL,Delivered,13,Express
4302,4302,DHL,Delivered,6,Express
4303,4303,DHL,Delayed,4,Standard
4304,4304,USPS,Delayed,2,Overnight
4305,4305,UPS,Delayed,10,Overnight
4306,4306,USPS,Delayed,3,Standard
4307,4307,UPS,Delayed,7,Overnight
4308,4308,USPS,Delivered,4,Standard
4309,4309,FedEx,In Transit,6,Overnight
4310,4310,DHL,Delayed,10,Overnight
4311,4311,UPS,Delivered,1,Standard
4312,4312,USPS,Returned,2,Express
4313,4313,DHL,Delivered,8,Overnight
4314,4314,UPS,In Transit,3,Express
4315,4315,UPS,In Transit,11,Standard
4316,4316,FedEx,Delivered,3,Express
4317,4317,FedEx,In Transit,10,Overnight
4318,4318,FedEx,Delivered,9,Standard
4319,4319,FedEx,Returned,8,Overnight
4320,4320,USPS,Returned,12,Overnight
4321,4321,UPS,Returned,8,Overnight
4322,4322,UPS,Delayed,3,Express
4323,4323,UPS,Delayed,14,Standard
4324,4324,DHL,In Transit,12,Express
4325,4325,DHL,In Transit,8,Standard
4326,4326,UPS,Returned,10,Overnight
4327,4327,UPS,In Transit,8,Express
4328,4328,DHL,In Transit,7,Standard
4329,4329,USPS,Delivered,5,Standard
4330,4330,DHL,In Transit,3,Overnight
4331,4331,UPS,In Transit,9,Standard
4332,4332,DHL,Delivered,3,Standard
4333,4333,DHL,Returned,1,Express
4334,4334,UPS,Delivered,12,Standard
4335,4335,DHL,In Transit,10,Standard
4336,4336,DHL,In Transit,12,Overnight
4337,4337,DHL,Returned,7,Standard
4338,4338,UPS,Delivered,9,Overnight
4339,4339,USPS,Returned,9,Standard
4340,4340,FedEx,Delayed,1,Express
4341,4341,USPS,In Transit,8,Standard
4342,4342,DHL,Delayed,13,Standard
4343,4343,DHL,Delayed,9,Express
4344,4344,DHL,Returned,8,Overnight
4345,4345,USPS,In Transit,11,Express
4346,4346,UPS,In Transit,9,Express
4347,4347,DHL,Delayed,11,Express
4348,4348,USPS,In Transit,7,Standard
4349,4349,DHL,Delayed,13,Standard
4350,4350,DHL,In Transit,9,Overnight
4351,4351,USPS,Delivered,10,Standard
4352,4352,DHL,Delayed,4,Overnight
4353,4353,USPS,Delayed,14,Standard
4354,4354,UPS,Returned,13,Standard
4355,4355,DHL,Returned,11,Overnight
4356,4356,UPS,Delayed,13,Express
4357,4357,UPS,In Transit,12,Express
4358,4358,UPS,Delayed,6,Standard
4359,4359,UPS,Delivered,10,Express
4360,4360,UPS,Delivered,1,Overnight
4361,4361,USPS,In Transit,8,Standard
4362,4362,FedEx,Delivered,14,Standard
4363,4363,USPS,Delivered,3,Overnight
4364,4364,USPS,In Transit,14,Express
4365,4365,USPS,Delayed,9,Express
4366,4366,DHL,In Transit,11,Express
4367,4367,FedEx,Delayed,8,Standard
4368,4368,FedEx,Delivered,4,Standard
4369,4369,UPS,Delivered,1,Standard
4370,4370,DHL,Delayed,4,Express
4371,4371,DHL,In Transit,6,Express
4372,4372,FedEx,Returned,1,Overnight
4373,4373,DHL,In Transit,12,Standard
4374,4374,FedEx,Delivered,13,Standard
4375,4375,USPS,Returned,9,Overnight
4376,4376,FedEx,Returned,14,Express
4377,4377,UPS,Delayed,14,Express
4378,4378,FedEx,Delivered,3,Overnight
4379,4379,DHL,Delivered,13,Standard
4380,4380,DHL,Delivered,13,Express
4381,4381,UPS,Delayed,7,Express
4382,4382,FedEx,Delayed,1,Express
4383,4383,USPS,In Transit,3,Overnight
4384,4384,USPS,Returned,14,Standard
4385,4385,FedEx,In Transit,7,Overnight
4386,4386,USPS,Delayed,4,Express
4387,4387,FedEx,Delivered,2,Express
4388,4388,DHL,Returned,14,Express
4389,4389,UPS,Delivered,8,Overnight
4390,4390,USPS,Delayed,11,Express
4391,4391,UPS,Delivered,11,Overnight
4392,4392,USPS,In Transit,10,Express
4393,4393,UPS,In Transit,3,Standard
4394,4394,DHL,Returned,3,Overnight
4395,4395,USPS,Delivered,7,Standard
4396,4396,USPS,Returned,7,Express
4397,4397,USPS,Delayed,7,Express
4398,4398,DHL,Returned,12,Standard
4399,4399,DHL,In Transit,13,Standard
4400,4400,USPS,Delivered,10,Standard
4401,4401,DHL,Returned,10,Standard
4402,4402,UPS,Delayed,14,Express
4403,4403,FedEx,Delivered,6,Standard
4404,4404,USPS,Delayed,4,Express
4405,4405,USPS,Delayed,2,Standard
4406,4406,USPS,Delivered,7,Standard
4407,4407,UPS,In Transit,13,Overnight
4408,4408,USPS,In Transit,12,Overnight
4409,4409,UPS,Returned,4,Standard
4410,4410,UPS,Delivered,6,Overnight
4411,4411,DHL,Delivered,2,Standard
4412,4412,USPS,In Transit,12,Standard
4413,4413,FedEx,Returned,12,Standard
4414,4414,FedEx,Delayed,9,Express
4415,4415,USPS,In Transit,11,Express
4416,4416,UPS,Returned,14,Express
4417,4417,USPS,Delivered,4,Overnight
4418,4418,DHL,Delayed,13,Express
4419,4419,DHL,Delivered,10,Overnight
4420,4420,DHL,Returned,3,Overnight
4421,4421,FedEx,In Transit,3,Express
4422,4422,DHL,Returned,1,Express
4423,4423,DHL,Returned,13,Overnight
4424,4424,UPS,In Transit,5,Standard
4425,4425,FedEx,In Transit,5,Overnight
4426,4426,USPS,Delivered,10,Overnight
4427,4427,USPS,In Transit,1,Overnight
4428,4428,DHL,Returned,12,Standard
4429,4429,USPS,Returned,14,Express
4430,4430,FedEx,Returned,7,Express
4431,4431,USPS,Returned,8,Standard
4432,4432,DHL,Returned,2,Overnight
4433,4433,DHL,Returned,9,Standard
4434,4434,FedEx,Delivered,13,Standard
4435,4435,UPS,In Transit,9,Overnight
4436,4436,UPS,In Transit,14,Standard
4437,4437,UPS,Delivered,4,Standard
4438,4438,UPS,Delayed,11,Overnight
4439,4439,USPS,Returned,12,Standard
4440,4440,DHL,In Transit,3,Express
4441,4441,DHL,Delayed,5,Standard
4442,4442,USPS,In Transit,1,Overnight
4443,4443,FedEx,Delivered,2,Overnight
4444,4444,USPS,Delayed,9,Overnight
4445,4445,USPS,Returned,11,Standard
4446,4446,UPS,Returned,13,Standard
4447,4447,UPS,Delivered,9,Express
4448,4448,UPS,Returned,11,Overnight
4449,4449,DHL,In Transit,11,Standard
4450,4450,FedEx,Delayed,9,Standard
4451,4451,DHL,Returned,13,Overnight
4452,4452,FedEx,Returned,11,Standard
4453,4453,USPS,In Transit,7,Express
4454,4454,UPS,Delivered,8,Standard
4455,4455,DHL,Returned,8,Standard
4456,4456,FedEx,Returned,5,Standard
4457,4457,FedEx,Delivered,2,Standard
4458,4458,DHL,In Transit,10,Standard
4459,4459,USPS,Delivered,6,Overnight
4460,4460,USPS,Delayed,2,Express
4461,4461,USPS,In Transit,14,Overnight
4462,4462,DHL,Returned,6,Overnight
4463,4463,DHL,In Transit,6,Standard
4464,4464,UPS,Returned,12,Overnight
4465,4465,UPS,Delivered,7,Express
4466,4466,USPS,In Transit,11,Express
4467,4467,UPS,Returned,11,Standard
4468,4468,UPS,Delivered,7,Express
4469,4469,DHL,Delivered,13,Standard
4470,4470,FedEx,Delayed,5,Express
4471,4471,FedEx,In Transit,14,Standard
4472,4472,FedEx,Delivered,3,Overnight
4473,4473,FedEx,Returned,9,Express
4474,4474,FedEx,Delayed,8,Overnight
4475,4475,FedEx,Delivered,10,Express
4476,4476,USPS,Delivered,8,Express
4477,4477,USPS,Delayed,11,Express
4478,4478,UPS,Delayed,6,Express
4479,4479,UPS,Delayed,12,Overnight
4480,4480,FedEx,Delayed,14,Express
4481,4481,DHL,Delivered,9,Overnight
4482,4482,UPS,Returned,4,Standard
4483,4483,DHL,Delivered,14,Standard
4484,4484,UPS,Delayed,6,Express
4485,4485,UPS,Delivered,8,Standard
4486,4486,DHL,In Transit,11,Express
4487,4487,USPS,In Transit,7,Overnight
4488,4488,DHL,Returned,6,Express
4489,4489,FedEx,Returned,10,Express
4490,4490,FedEx,Delayed,10,Express
4491,4491,FedEx,Delivered,14,Overnight
4492,4492,UPS,Delivered,12,Express
4493,4493,USPS,Delivered,7,Overnight
4494,4494,FedEx,Delayed,11,Overnight
4495,4495,DHL,In Transit,14,Express
4496,4496,FedEx,Returned,6,Overnight
4497,4497,DHL,In Transit,4,Overnight
4498,4498,FedEx,Delivered,14,Overnight
4499,4499,DHL,Returned,5,Overnight
4500,4500,USPS,In Transit,9,Express
4501,4501,UPS,Returned,9,Express
4502,4502,USPS,Delayed,3,Express
4503,4503,UPS,Delayed,4,Overnight
4504,4504,USPS,Delayed,1,Express
4505,4505,DHL,In Transit,7,Express
4506,4506,FedEx,In Transit,6,Express
4507,4507,DHL,In Transit,14,Express
4508,4508,USPS,In Transit,12,Overnight
4509,4509,FedEx,In Transit,4,Overnight
4510,4510,UPS,In Transit,5,Express
4511,4511,FedEx,Delivered,4,Standard
4512,4512,DHL,Delivered,14,Overnight
4513,4513,UPS,Returned,7,Standard
4514,4514,UPS,Delayed,9,Express
4515,4515,DHL,In Transit,1,Standard
4516,4516,DHL,In Transit,9,Standard
4517,4517,DHL,Delayed,11,Standard
4518,4518,UPS,Delayed,13,Overnight
4519,4519,DHL,Delivered,7,Overnight
4520,4520,UPS,In Transit,10,Overnight
4521,4521,USPS,In Transit,2,Standard
4522,4522,FedEx,In Transit,7,Overnight
4523,4523,UPS,Delivered,4,Express
4524,4524,UPS,In Transit,9,Overnight
4525,4525,UPS,Delivered,11,Express
4526,4526,UPS,Returned,14,Express
4527,4527,USPS,In Transit,3,Overnight
4528,4528,FedEx,In Transit,4,Express
4529,4529,DHL,Delivered,4,Express
4530,4530,USPS,Delayed,2,Overnight
4531,4531,UPS,Delivered,5,Standard
4532,4532,UPS,Returned,6,Overnight
4533,4533,UPS,Returned,13,Express
4534,4534,DHL,Delivered,2,Overnight
4535,4535,FedEx,Delayed,13,Overnight
4536,4536,USPS,Delayed,1,Standard
4537,4537,DHL,Delivered,11,Standard
4538,4538,UPS,Delivered,11,Standard
4539,4539,DHL,Delivered,9,Overnight
4540,4540,UPS,Delayed,5,Standard
4541,4541,USPS,Returned,5,Express
4542,4542,FedEx,Delayed,5,Standard
4543,4543,DHL,Delayed,9,Overnight
4544,4544,USPS,Returned,2,Standard
4545,4545,DHL,Delivered,7,Standard
4546,4546,USPS,Delivered,3,Overnight
4547,4547,UPS,In Transit,1,Express
4548,4548,FedEx,Returned,9,Overnight
4549,4549,USPS,Delivered,7,Standard
4550,4550,FedEx,In Transit,8,Standard
4551,4551,UPS,In Transit,12,Overnight
4552,4552,USPS,Delayed,14,Overnight
4553,4553,USPS,Delayed,5,Standard
4554,4554,UPS,In Transit,9,Standard
4555,4555,USPS,In Transit,13,Overnight
4556,4556,DHL,Delayed,3,Standard
4557,4557,UPS,In Transit,10,Express
4558,4558,FedEx,Returned,10,Express
4559,4559,UPS,Delayed,14,Express
4560,4560,DHL,Delayed,11,Overnight
4561,4561,UPS,Delayed,13,Overnight
4562,4562,UPS,Delivered,14,Standard
4563,4563,FedEx,Returned,6,Overnight
4564,4564,FedEx,Returned,2,Express
4565,4565,DHL,Delivered,6,Express
4566,4566,USPS,In Transit,13,Standard
4567,4567,USPS,Delivered,3,Express
4568,4568,FedEx,Delivered,7,Standard
4569,4569,USPS,Delayed,4,Overnight
4570,4570,UPS,Delivered,2,Standard
4571,4571,USPS,In Transit,10,Express
4572,4572,UPS,Returned,7,Standard
4573,4573,DHL,In Transit,2,Standard
4574,4574,FedEx,Delayed,2,Overnight
4575,4575,USPS,Delivered,4,Standard
4576,4576,USPS,Delivered,11,Express
4577,4577,DHL,In Transit,2,Standard
4578,4578,FedEx,Returned,13,Express
4579,4579,FedEx,Delivered,12,Overnight
4580,4580,FedEx,Delayed,9,Standard
4581,4581,USPS,Delayed,9,Standard
4582,4582,UPS,Delivered,2,Standard
4583,4583,FedEx,Delayed,7,Overnight
4584,4584,UPS,Returned,8,Express
4585,4585,USPS,Delivered,11,Overnight
4586,4586,UPS,Delayed,8,Express
4587,4587,UPS,Delayed,14,Standard
4588,4588,UPS,Delayed,10,Express
4589,4589,FedEx,Delayed,1,Overnight
4590,4590,UPS,Returned,2,Standard
4591,4591,DHL,Returned,13,Overnight
4592,4592,USPS,Delivered,10,Standard
4593,4593,FedEx,Delayed,11,Express
4594,4594,UPS,Returned,3,Overnight
4595,4595,FedEx,In Transit,12,Standard
4596,4596,UPS,Returned,12,Express
4597,4597,UPS,Delivered,1,Express
4598,4598,DHL,Delivered,8,Overnight
4599,4599,USPS,In Transit,1,Express
4600,4600,DHL,In Transit,7,Standard
4601,4601,FedEx,Delivered,11,Express
4602,4602,UPS,Delivered,8,Express
4603,4603,DHL,In Transit,5,Overnight
4604,4604,UPS,In Transit,5,Standard
4605,4605,DHL,Delayed,5,Standard
4606,4606,UPS,Delivered,14,Standard
4607,4607,USPS,Returned,1,Overnight
4608,4608,FedEx,Delivered,9,Express
4609,4609,UPS,In Transit,10,Overnight
4610,4610,DHL,Returned,8,Standard
4611,4611,DHL,Delivered,3,Express
4612,4612,UPS,Delivered,1,Overnight
4613,4613,UPS,Returned,6,Express
4614,4614,DHL,Delayed,2,Standard
4615,4615,UPS,In Transit,13,Express
4616,4616,DHL,Delivered,5,Express
4617,4617,UPS,Returned,10,Standard
4618,4618,DHL,In Transit,4,Standard
4619,4619,FedEx,Delivered,13,Express
4620,4620,FedEx,Delivered,4,Express
4621,4621,DHL,Delivered,11,Express
4622,4622,UPS,Delayed,2,Overnight
4623,4623,UPS,Delayed,14,Overnight
4624,4624,UPS,Returned,5,Standard
4625,4625,DHL,Delayed,5,Standard
4626,4626,UPS,In Transit,4,Standard
4627,4627,UPS,In Transit,3,Standard
4628,4628,USPS,Returned,4,Overnight
4629,4629,DHL,Delayed,4,Overnight
4630,4630,UPS,Returned,6,Standard
4631,4631,FedEx,Returned,3,Overnight
4632,4632,USPS,Returned,5,Express
4633,4633,FedEx,Delivered,4,Express
4634,4634,DHL,Returned,5,Standard
4635,4635,FedEx,In Transit,10,Express
4636,4636,FedEx,In Transit,8,Overnight
4637,4637,DHL,In Transit,7,Express
4638,4638,USPS,Delivered,11,Standard
4639,4639,USPS,In Transit,7,Express
4640,4640,DHL,Returned,13,Standard
4641,4641,FedEx,Returned,13,Standard
4642,4642,FedEx,Returned,6,Overnight
4643,4643,DHL,Delayed,1,Express
4644,4644,USPS,Returned,12,Overnight
4645,4645,FedEx,Returned,3,Standard
4646,4646,DHL,Delayed,6,Overnight
4647,4647,USPS,Returned,9,Standard
4648,4648,USPS,In Transit,9,Express
4649,4649,DHL,Returned,3,Standard
4650,4650,DHL,Delivered,14,Express
4651,4651,USPS,Returned,14,Overnight
4652,4652,FedEx,Returned,5,Standard
4653,4653,DHL,In Transit,7,Overnight
4654,4654,DHL,Delivered,2,Overnight
4655,4655,USPS,In Transit,10,Overnight
4656,4656,FedEx,Delivered,6,Express
4657,4657,FedEx,Delayed,13,Overnight
4658,4658,DHL,In Transit,14,Express
4659,4659,UPS,In Transit,8,Standard
4660,4660,UPS,Delayed,13,Overnight
4661,4661,UPS,In Transit,1,Standard
4662,4662,FedEx,In Transit,1,Standard
4663,4663,USPS,Delivered,4,Express
4664,4664,DHL,In Transit,12,Overnight
4665,4665,USPS,In Transit,2,Standard
4666,4666,UPS,In Transit,7,Express
4667,4667,FedEx,Returned,3,Standard
4668,4668,USPS,In Transit,13,Overnight
4669,4669,USPS,Delayed,12,Standard
4670,4670,DHL,Delivered,3,Standard
4671,4671,DHL,Delivered,10,Overnight
4672,4672,USPS,Returned,1,Standard
4673,4673,FedEx,Returned,9,Standard
4674,4674,DHL,In Transit,7,Overnight
4675,4675,FedEx,Delayed,9,Standard
4676,4676,FedEx,Returned,1,Standard
4677,4677,DHL,In Transit,7,Express
4678,4678,UPS,Delayed,7,Overnight
4679,4679,USPS,In Transit,3,Standard
4680,4680,UPS,Returned,5,Express
4681,4681,FedEx,Delayed,11,Express
4682,4682,USPS,Delivered,11,Express
4683,4683,USPS,Delayed,12,Express
4684,4684,USPS,Delayed,3,Express
4685,4685,FedEx,Returned,6,Express
4686,4686,USPS,In Transit,5,Express
4687,4687,FedEx,In Transit,2,Standard
4688,4688,UPS,Returned,11,Express
4689,4689,USPS,Returned,13,Overnight
4690,4690,FedEx,In Transit,11,Express
4691,4691,USPS,In Transit,14,Standard
4692,4692,DHL,Returned,4,Overnight
4693,4693,USPS,Returned,3,Overnight
4694,4694,DHL,Delivered,10,Standard
4695,4695,DHL,Delayed,12,Standard
4696,4696,USPS,In Transit,3,Standard
4697,4697,DHL,In Transit,9,Express
4698,4698,FedEx,In Transit,8,Standard
4699,4699,DHL,Delivered,2,Overnight
4700,4700,USPS,In Transit,1,Express
4701,4701,USPS,Delayed,7,Overnight
4702,4702,UPS,Returned,12,Standard
4703,4703,FedEx,In Transit,3,Overnight
4704,4704,USPS,Delivered,8,Express
4705,4705,UPS,Delayed,13,Overnight
4706,4706,UPS,Returned,8,Express
4707,4707,UPS,Delivered,8,Standard
4708,4708,FedEx,Returned,4,Express
4709,4709,DHL,In Transit,8,Standard
4710,4710,FedEx,Delivered,5,Express
4711,4711,FedEx,Delivered,14,Standard
4712,4712,UPS,Returned,2,Overnight
4713,4713,UPS,Delivered,9,Overnight
4714,4714,USPS,Delivered,9,Overnight
4715,4715,USPS,In Transit,10,Express
4716,4716,DHL,Delivered,6,Express
4717,4717,USPS,Returned,10,Standard
4718,4718,UPS,Returned,2,Standard
4719,4719,UPS,Delivered,12,Express
4720,4720,FedEx,Delivered,6,Express
4721,4721,FedEx,Returned,10,Express
4722,4722,USPS,Delayed,5,Overnight
4723,4723,FedEx,Returned,12,Standard
4724,4724,UPS,Returned,14,Express
4725,4725,USPS,Delivered,1,Overnight
4726,4726,FedEx,Delayed,12,Standard
4727,4727,USPS,Returned,9,Overnight
4728,4728,DHL,In Transit,14,Standard
4729,4729,FedEx,Delivered,9,Standard
4730,4730,USPS,In Transit,10,Express
4731,4731,DHL,Returned,3,Standard
4732,4732,UPS,Delayed,10,Overnight
4733,4733,FedEx,Delayed,1,Standard
4734,4734,USPS,In Transit,11,Express
4735,4735,UPS,Delivered,8,Express
4736,4736,FedEx,Delayed,13,Express
4737,4737,FedEx,Delivered,14,Express
4738,4738,DHL,Delayed,9,Express
4739,4739,UPS,Delayed,2,Overnight
4740,4740,USPS,Delivered,4,Express
4741,4741,DHL,Delayed,6,Standard
4742,4742,DHL,Delivered,7,Standard
4743,4743,USPS,Delivered,14,Overnight
4744,4744,USPS,Delayed,10,Standard
4745,4745,UPS,Delayed,5,Express
4746,4746,FedEx,Delivered,11,Overnight
4747,4747,DHL,Delivered,8,Express
